,movie_id,title,year,length,age_guide,description,poster,trailer_url,is_deleted,is_in_cinema,is_coming_soon
1124,1131,Steel,1997,1h 37min,PG-13,"John Henry Irons designs weapons for the military. When his project to create weapons that harmlessly neutralize soldiers is sabotaged, he leaves in disgust. When he sees gangs are using his weapons on the street, he uses his brains and his Uncle Joe's junkyard know-how to fight back, becoming a real man of steel.",https://m.media-amazon.com/images/M/MV5BODI1YzMxMjQtMzllYi00ZjFmLWI2MjQtNDMzNDJjZjQ4Y2UyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,https://www.youtube.com/embed/ItaRZO69RsY,False,False,False
1125,1573,Lifeboat,1944,1h 37min,Not Rated,"In the Atlantic during WW II, a ship and a German U-boat are involved in battle, and both are sunk. The survivors - from a variety of backgrounds -gather in one of the life boats. Trouble begins when they pull a man out of the water who turns out to be from the U-boa",https://m.media-amazon.com/images/M/MV5BZTBmMjUyMjItYTM4ZS00MjAwLWEyOGYtYjMyZTUxN2I3OTMxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,https://www.youtube.com/embed/cRRdJu8pvOY,False,False,False
1126,1112,Face/Off,1997,2h 18min,R,"Sean Archer, a very tough, rugged FBI Agent, is still grieving for his dead son Michael. Archer believes that his son's killer is his sworn enemy and a very powerful criminal, Castor Troy. One day, Archer has finally cornered Castor, however, their fight has knocked out Troy cold. As Archer finally breathes easy over the capture of his enemy, he finds out that Troy has planted a bomb that will destroy the entire city of Los Angeles and all of its inhabitants. Unfortunately the only other person who knows its location is Castor's brother Pollux, and he refuses to talk. The solution, a special operation doctor that can cut off people's faces, and can place a person's face onto another person. Archer undergoes one of those surgeries to talk to Pollux. However, Castor Troy somehow regains consciousness and now wants revenge on Archer for taking his face. Not only is Troy ruining Archer's mission, but his personal life as well. Archer must stop Troy again. This time, it's personal.",https://m.media-amazon.com/images/M/MV5BYzFjNzIxMmEtMzY5NS00YTgzLTkwYWEtN2FjMmY0NmNkZWY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,https://www.youtube.com/embed/3zebJ_NoduE,False,False,False
1127,1113,Men in Black,1997,1h 38min,PG-13,"Based off of the comic book. Unbeknownst to other people, there is a private agency code named MiB. This agency is some kind of extra terrestrial surveillance corporation. Then, one of the agency's finest men only going by the name K (Tommy Lee Jones) , is recruiting for a new addition to the agency. He has chosen James Edwards (Will Smith) of the N.Y.P.D. Then, one day, a flying saucer crashes into Earth. This was an alien a part of the Bug race. He takes the body of a farmer (Vincent D'Onofrio) and heads to New York. He is searching for a super energy source called The Galaxy. Now, Agents J and K must stop the bug before it can escape with the galaxy.",https://m.media-amazon.com/images/M/MV5BOTlhYTVkMDktYzIyNC00NzlkLTlmN2ItOGEyMWQ4OTA2NDdmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,https://www.youtube.com/embed/HYUd7AOw_lk,False,False,False
1128,1114,Out to Sea,1997,1h 46min,PG-13,"Care-free Charlie cons his widower brother-in-law Herb into an expenses-paid luxury cruise in search of rich, lonely ladies. The catch is that they are required to be dance hosts! With a tyrannical cruise director, and the luscious Liz and lovely Vivian, our heroes have lots of mis-adventures before they finally return to port.",https://m.media-amazon.com/images/M/MV5BMTQ0MTE1ODcyNV5BMl5BanBnXkFtZTcwMzc3MTYzMw@@._V1_.jpg,https://www.youtube.com/embed/pBlgCLV1KzI,False,False,False
1129,1115,Wild America,1997,1h 46min,PG,"Three brothers - Marshall, Marty and Mark dream of becoming naturalists and portraying animal life of America. One summer their dream comes true, they travel through America, filming alligators, bears and moose.",https://m.media-amazon.com/images/M/MV5BMWI4NDUzYWMtYjRlNC00YWYzLTk4NjEtMTMyNDM3N2QzYjdkXkEyXkFqcGdeQXVyMTEwNDU1MzEy._V1_.jpg,https://www.youtube.com/embed/tC-MNWJ87Cg,False,False,False
1130,1116,A Simple Wish,1997,1h 29min,PG,"Male fairy godmother Murray ties to help 8-year-old Anabel fulfill her simple wish that her cab-driver father Oliver wins the leading role in a Broadway musical. Unfortunately, Murray's magic wand is broken, and the fairies' convention is threatened by evil witches Claudia and Boots.",https://m.media-amazon.com/images/M/MV5BZGMwZmZlOTQtMDZkMy00NTkxLWIwOTItYWZlMGQwYzM1ZTMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_.jpg,https://www.youtube.com/embed/cVYQN5Al1ck,False,False,False
1131,1117,Contact,1997,2h 30min,PG,"Astronomer Dr. Ellie Arroway has long been interested in contact to faraway lands, a love fostered in her childhood by her father, Ted Arroway (David Morse), who died when she was nine-years-old, leaving her orphaned. Her current work in monitoring for extraterrestrial life is based on that love and is in part an homage to her father. Ever since funding from the National Science Foundation (N.S.F.) was pulled on her work, which is referred to some, including her N.S.F. superior David Drumlin (Tom Skerritt), as more science fiction than science, Ellie, with a few of her rogue scientist colleagues, have looked for funding from where ever they could get it to continue their work. When Ellie and her colleagues hear chatter originating from the vicinity of the star Vega, Ellie feels vindicated. But that vindication is short lived when others, including politicians, the military, religious leaders, and other scientists, such as Drumlin, try to take over her work. When the messages received from space are decoded, the project takes on a whole new dimension, which strengthens for Ellie the quest for the truth. Thrown into the mix are the unknown person who has up until now funded most of Ellie's work and what his motivations are, and Palmer Joss (Matthew McConaughey), a renowned author and theologian, who despite their fundamental differences in outlook, is mutually attracted to Ellie, that attraction based in part on intellect and their common goal of wanting to know the truth.",https://m.media-amazon.com/images/M/MV5BYWNkYmFiZjUtYmI3Ni00NzIwLTkxZjktN2ZkMjdhMzlkMDc3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,https://www.youtube.com/embed/Q399v-pMG30,False,False,False
1132,1118,G.I. Jane,1997,2h 5min,R,"When a crusading chairperson of the military budget committee pressures the would be Navy secretary to begin full gender integration of the service, he offers the chance for a test case for a female trainee in the US Navy's elite SEAL/C.R.T. selection program. LT. Jordan O'Neill is given the assignment, but no one expects her to succeed in an inhumanly punishing regime that has a standard 60% dropout rate for men. However, O'Neill is determined to prove everyone wrong.",https://m.media-amazon.com/images/M/MV5BYTJhOTY4M2EtNjA2Ny00YjBjLWE4MjItZjRiOTRhMGFjZmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,https://www.youtube.com/embed/FDrXl6WOPZA,False,False,False
1133,1119,Conan the Barbarian,1982,2h 9min,R,"Beyond the mists of time, having witnessed the brutal death of his blacksmith father and the massacre of the entire village by the murderous followers of Thulsa Doom, the undead evil wizard and servant of the serpent-god, Set, Conan, the orphaned young Cimmerian, is condemned to a life of slavery. Chained to the perpetual Wheel of Pain, the helpless boy grows into a man, and after years of rigorous training as a fierce gladiator, Conan, now an unstoppable mountain of muscle, regains his precious freedom. But, with the image of the blood-soaked raid etched on his mind, Conan teams up with Subotai, the Hyrkanian thief, and Valeria, the Queen of the Bandits, and embarks on a peril-laden journey to the mysterious Mountain of Power, and the impregnable Snake Cult Temple. Will Conan avenge his parents?",https://m.media-amazon.com/images/M/MV5BMWIxMzQxZjAtMGFkNC00NzYwLWFiMGEtNzZhZjE5MmFiMmMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,https://www.youtube.com/embed/Nok-jOYn6Dg,False,False,False
1134,1120,George of the Jungle,1997,1h 32min,PG,"Baby George got into a plane crash in a jungle, stayed alive and was adopted by a wise ape. Ursula Stanhope, US noble woman is saved from death on safari by grown-up George, and he takes her to jungle to live with him. He slowly learns a rules of human relationships, while Ursula's lover Lyle is looking for her and the one who took her. After they are found, Ursula takes George to the USA.",https://m.media-amazon.com/images/M/MV5BNTdiM2VjYjYtZjEwNS00ZWU5LWFkZGYtZGYxMDcwMzY1OTEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_.jpg,https://www.youtube.com/embed/opqC7DhdaTM,False,False,False
1135,1121,Cop Land,1997,1h 45min,R,"Sometime in the 1970's, police officers from New York City wanted a safe haven to live, away from the dangers of the streets of New York City, this is when they established a Cop Land in the small New Jersey town of Garrison. Freddy Heflin who was always admired by the New York cops wanted to become one, but because he was deaf in one ear this prevents him from achieving his goal, but has become sheriff of Garrison. Recently there have been a dark omen surrounding the NYPD, and Freddy is now investigating on this case, then Internal Affairs officer Mo Tilden is also on the case and asks Freddy for help, but Freddy could not. Now Freddy suspects that a New York City cop named Ray Donlan might be one of the many cops who is corrupted by the mob and other criminals. Now, Freddy must find a cop who is nicknamed Superboy who can testify against Donlan and protect him, before Donlan finds Superboy and kills him.",https://m.media-amazon.com/images/M/MV5BNmNhMzI0NmQtMzU1OS00NzQzLTg0NzctZDJkODZlMjU3OTc5XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_.jpg,https://www.youtube.com/embed/LhrS7l6vc9I,False,False,False
1136,1122,Event Horizon,1997,1h 36min,R18,In the year 2047 a group of astronauts are sent to investigate and salvage the long lost starship Event Horizon. The ship disappeared mysteriously 7 years before on its maiden voyage and with its return comes even more mystery as the crew of the Lewis and Clark discover the real truth behind its disappearance and something even more terrifying.,https://m.media-amazon.com/images/M/MV5BZGI0NDMwNjAtNGEzNC00MzA1LTlkMjQtYjBkYTZlZjAyZWEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg,https://www.youtube.com/embed/Z43aayKvRJs,False,False,False
1137,1123,Spawn,1997,1h 36min,PG-13,"An assassin named Al Simmons is double-crossed and murdered by his evil boss Jason Wynn. Al makes a deal with the devil and returns to earth as Spawn to see his wife. He is ordered by the devil's minion, The Clown, to kill Wynn. Wynn has made a deal with the Clown too and is supposed to destroy the world with a deadly virus that will help start Armageddon and allow Hell to attack Heaven. Spawn must choose between Good and Evil.",https://m.media-amazon.com/images/M/MV5BN2ZkMWFlODEtNzIyOC00NmU2LTg5MDQtYWQxY2UyYmQxZGJlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,https://www.youtube.com/embed/Rpr7TTnXty8,False,False,False
1138,1124,Air Bud,1997,1h 38min,PG,"A young boy and a talented stray dog with an amazing basketball playing ability become instant friends. Rebounding from his father's accidental death, 12-year-old Josh Framm moves with his family to the small town of Fernfield, Washington. The new kid in town, Josh has no friends and is too shy to try out for the school basketball team. Instead he prefers to practice alone on an abandoned court, he befriends a runaway golden retriever named Buddy. Josh is amazed when he realizes that Buddy loves basketball...that is playing basketball...and he is GOOD! Josh eventually makes the school team and Buddy is named the Team Mascot. Josh and Buddy become the stars of halftime. Buddy's half-time talent draws media attention. Unfortunately, when Buddy's mean former owner, Norm Snively, comes along with a scheme to cash in on the pup's celebrity, it looks like they are going to be separated.",https://m.media-amazon.com/images/M/MV5BMzQxODE4MzEyNF5BMl5BanBnXkFtZTgwNjk2OTY4ODE@._V1_.jpg,https://www.youtube.com/embed/B17kRwsDojw,False,False,False
1139,1125,Picture Perfect,1997,1h 41min,PG-13,"Kate is working on a career at Mercer Advertising but is passed up for promotion because she's 'not stable enough', still being single and having no ties to the company. A story is made up about her being engaged to Nick, a guy whom she just met at a friend's wedding, and all seems to work out well for Kate. She even gets the attention of a colleague she had always wanted, but events soon take a dramatic turn, forcing her to 'present' her alleged fiance to her boss.",https://m.media-amazon.com/images/M/MV5BZjRhYjgwZjktYmViYy00MzUwLTk0NWItOTNhMGE4ODFhNTM3XkEyXkFqcGdeQXVyMjg3MDQ0Mjk@._V1_.jpg,https://www.youtube.com/embed/fXAF3bvtvE0,False,False,False
1140,1126,In the Company of Men,1997,1h 37min,R,"Two junior executives on a six-week business trip, both of whom have been recently hurt by women, devise a horrible plan to get even with women for their past hurts: They intend to find, romance, and then dump a vulnerable woman. They choose Christine, and for a while all goes according to plan. However, it soon becomes clear that things are not as simple as they think.",https://m.media-amazon.com/images/M/MV5BMGIxYTBmM2EtZTdiNi00YmIxLWEyYWUtNmM0NWRiOWEzMjBkXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_.jpg,https://www.youtube.com/embed/5kvfCm-rVpQ,False,False,False
1141,1127,Free Willy 3: The Rescue,1997,1h 26min,PG,"Willy the whale is back, this time threatened by illegal whalers making money off sushi. Jesse, now 16 years old, has taken a job on an orca-researching ship, along with old friend Randolph and a sarcastic scientist, Drew. On the whaler's ship is captain John Wesley and his 10-year-old son, Max, who isn't really pleased about his father's job, but doesn't have the gut to say so. Along the way, Willy reunites with Jesse, who helps Max realize that whales are a little more than just cheese burgers.",https://m.media-amazon.com/images/M/MV5BMTA2ZmNkZDYtZjE2MC00ZmY0LWI5YjctMTI3NDcxMTNiMDIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,https://www.youtube.com/embed/TncxkyIDtto,False,False,False
1142,1128,Career Girls,1997,1h 23min,R,"Career girls opens with a train journey towards London's Kings Cross where Annie, one of the major characters is about to meet her old university friend Hannah. She recalls moving into a grotty student flat with Hannah in the mid-eighties. In those days Annie was self conscious and jumpy. The pair have not seen one another since graduation. They both now have moderately successful careers and are, at least on the surface, self assured in their new lives. However, they are still carrying a lot of emotional baggage from their university days. During the course of a weekend they rediscover their close friendship and encounter many faces from the past.",https://m.media-amazon.com/images/M/MV5BNzZiNzNjOGItNzVlZC00MGU0LTgyMDItZGJjZTFiOTZmZDU2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg,https://www.youtube.com/embed/H3ZEYe-qYrI,False,False,False
