,movie_id,actor_id,role
9316,1887,1065,Gas
9317,1887,231,Allegra Geller
9318,1887,396,Ted Pikul
9319,1887,2619,Kiri Vinokur
9320,1888,583,Mac
9321,1888,1837,Gin
9322,1888,1287,Thibadeaux
9323,1888,1436,Cruz
9324,1888,72,Conrad Greene
9325,1889,2284,Debi LeCure
9326,1889,3187,Anton Tobias
9327,1889,4799,Mick
9328,1889,4332,Pnub
9329,1889,4800,Molly
9330,1890,4805,Wendy
9331,1890,4804,Jessica
9332,1890,4802,John Dixon
9333,1890,4801,Steven Carter
9334,1890,4803,Linda
9335,1891,4806,Kien An
9336,1891,4807,Truck Driver
9337,1892,4809,Ida Corwin
9338,1892,2116,Mildred Pierce Beragon
9339,1892,2244,Wally Fay
9340,1892,4808,Monte Beragon
9341,1892,4810,Veda Pierce
9342,1893,4811,Samantha Belmont
9343,1893,4814,Audrey White
9344,1893,4813,Doris Belmont
9345,1893,2472,Regina Belmont
9346,1893,4812,Hector Gomez
9347,1894,3256,Michael Harlan
9348,1894,618,Ellie Sawyer
9349,1894,941,Vince Latello
9350,1894,4815,Sherman
9351,1894,812,Detective Isadore Nulty
9352,1895,4816,McGillicuddy
9353,1895,3536,Kid
9354,1895,26,Big Boy Caprice
9355,1895,1284,Breathless Mahoney
9356,1895,896,Dick Tracy
9357,1896,1224,Rick OConnell
9358,1896,1921,Evelyn Carnahan
9359,1896,1136,Jonathan Carnahan
9360,1896,4817,Imhotep
9361,1896,621,Beni Gabor
9362,1897,4820,Dale Kerrigan
9363,1897,4821,Steve Kerrigan
9364,1897,4818,Darryl Kerrigan
9365,1897,4819,Sal Kerrigan
9366,1897,1098,Tracey Kerrigan
9367,1898,4823,Mrs. Kearney
9368,1898,4822,Jack
9369,1898,1345,Seamus
9370,1898,1307,Kieran Johnson
9371,1898,887,Kieran ODay
9372,1899,806,Nick Bottom
9373,1899,137,Titania
9374,1899,365,Oberon
9375,1899,609,Puck
9376,1899,4824,Helena
9377,1900,4825,counselor
9378,1901,435,Yeuk Laan
9379,1901,3390,Tracy Lee
9380,1901,4828,Commander Hung
9381,1901,4826,Tsui Chik
9382,1901,4827,Inspector Rock Shek Wai-Ho
9383,1902,4829,Eric
9384,1902,4830,Maggie
9385,1902,4831,Rod
9386,1902,4832,Mom
9387,1902,4833,Angie
9388,1903,1021,Obi-Wan Kenobi
9389,1903,438,Qui-Gon Jinn
9390,1903,952,Queen Amidala
9391,1903,4834,Anakin Skywalker
9392,1903,4835,Senator Palpatine
9393,1904,4779,Janet Hall
9394,1904,710,Lillian MacFarquhar
9395,1904,2387,Johnny
9396,1904,864,Helen
9397,1904,3231,George Matthias
9398,1905,3051,Shandurai
9399,1905,186,Jason Kinsky
9400,1905,4836,Agostino
9401,1905,4837,Singer
9402,1905,4838,Patient
9403,1906,4842,Doctor Muller
9404,1906,4841,Sir Joseph Whemple
9405,1906,4840,Frank Whemple
9406,1906,4839,Helen Grosvenor
9407,1906,2931,Imhotep
9408,1907,4843,John Banning
9409,1907,3971,The Mummy
9410,1907,4844,Isobel Banning
9411,1907,4845,Inspector Mulrooney
9412,1907,4846,Stephen Banning
9413,1908,4850,Betty Ward
9414,1908,4849,Princess Ananka
9415,1908,4851,Doctor James Halsey
9416,1908,4847,Mummy
9417,1908,4848,Doctor Ilzor Zardad
9418,1909,4854,Amina
9419,1909,2064,Inspector Walgreen
9420,1909,4852,Yousef Bey
9421,1909,4853,Tom Hervey
9422,1909,4855,High Priest
9423,1910,4855,Andoheb
9424,1910,4858,The High Priest
9425,1910,2545,Babe Jenson
9426,1910,4857,Marta Solvani
9427,1910,4856,Steve Banning
9428,1911,4847,The Mummy - Kharis
9429,1911,4856,Stephen Banning
9430,1911,4859,John Banning
9431,1911,4860,Isobel Evans
9432,1911,4855,Andoheb
9433,1912,3630,L.B. Mayer
9434,1912,4861,Greg Savitt
9435,1912,4862,Christina Crawford 
9436,1912,363,Joan Crawford
9437,1912,1822,Christina Crawford 
9438,1913,1070,Superman
9439,1913,2897,Lois Lane
9440,1913,97,Lex Luthor
9441,1913,776,Jor-El
9442,1913,1438,Otis
9443,1914,97,Lex Luthor
9444,1914,1070,Superman
9445,1914,2897,Lois Lane
9446,1914,1438,Otis
9447,1914,4863,Perry White
9448,1915,4863,Perry White
9449,1915,2897,Lois Lane
9450,1915,4865,Jimmy Olsen
9451,1915,1070,Superman
9452,1915,4864,Gus Gorman
9453,1916,1070,Superman
9454,1916,97,Lex Luthor
9455,1916,2897,Lois Lane
9456,1916,4863,Perry White
9457,1916,4865,Jimmy Olsen
9458,1917,2147,Count Dracula
9459,1917,4866,Mina
9460,1917,4840,John Harker
9461,1917,4867,Renfield
9462,1917,4842,Van Helsing
9463,1918,4869,Rita Hussman
9464,1918,4852,Dracula aka Baron Latos
9465,1918,4868,Daniel
9466,1918,2931,Doctor Gustav Niemann
9467,1918,4847,Larry Talbot
9468,1919,2934,Henry Frankenstein
9469,1919,4870,Elizabeth
9470,1919,2931,The Monster
9471,1919,4871,Victor Moritz
9472,1919,4842,Doctor Waldman
9473,1920,2931,The Monster
9474,1920,2158,Baron Wolf von Frankenstein
9475,1920,2147,Ygor
9476,1920,2177,Inspector Krogh
9477,1920,4872,Elsa von Frankenstein
9478,1921,2147,Ygor
9479,1921,2177,Doctor Theodore Bohmer
9480,1921,1585,Erik Ernst
9481,1921,4847,The Monster
9482,1921,4205,Ludwig Frankenstein
9483,1922,4847,The Wolf Man - Lawrence Talbot
9484,1922,4873,Baroness Elsa Frankenstein
9485,1922,2159,Dr. Frank Mannering
9486,1922,2177,Mayor
9487,1922,2147,Monster
9488,1923,3971,The Creature
9489,1923,4875,Paul Krempe
9490,1923,4876,Young Victor
9491,1923,4843,Victor Frankenstein
9492,1923,4874,Elizabeth
9493,1924,4847,Count Dracula
9494,1924,4877,Frank Stanley
9495,1924,4878,Katherine Caldwell
9496,1924,4879,Claire Caldwell
9497,1924,4880,Doctor Harry Brewster
9498,1925,2059,Sir John Talbot
9499,1925,4881,Dr. Lloyd
9500,1925,1585,Colonel Montford
9501,1925,2159,Frank Andrews
9502,1925,2147,Bela
9503,1926,4883,Mariana
9504,1926,4882,Ben
9505,1926,4884,Stirba
9506,1926,3971,Stefan
9507,1926,4148,Jenny
9508,1927,4885,Dr. Matt Hastings
9509,1927,4886,Stephanie Steve Clayton
9510,1927,2049,Prof. Gerald Deemer
9511,1927,4887,Sheriff Jack Andrews
9512,1927,4888,Joe Burch
9513,1928,420,Dr. Frank-N-Furter - A Scientist
9514,1928,156,Janet Weiss - A Heroine
9515,1928,1802,Brad Majors - A Hero
9516,1928,3375,Riff Raff - A Handyman
9517,1928,4889,Magenta - A Domestic
9518,1929,4893,Ned Scott
9519,1929,4892,Dr. Arthur Carrington
9520,1929,4306,The Thing
9521,1929,4890,Capt. Patrick Hendry
9522,1929,4891,Nikki Nicholson
9523,1930,4894,John Putnam
9524,1930,4895,Ellen Fields
9525,1930,4896,Sheriff Matt Warren
9526,1930,4897,Frank Daylon
9527,1930,4898,George
9528,1931,4899,Dr. Clayton Forrester
9529,1931,4900,Sylvia Van Buren
9530,1931,4901,Maj. Gen. Mann
9531,1931,4892,Dr. Pryor
9532,1931,4902,Dr. Bilderbeck
9533,1932,4906,Theodora Teddy Belicec
9534,1932,4905,Jack Belicec
9535,1932,4904,Becky Driscoll
9536,1932,3659,Dr. Dan Danny Kauffman
9537,1932,4903,Dr. Miles J. Bennell
9538,1933,2152,Arcane
9539,1933,2512,Alice Cable
9540,1933,2562,Dr. Alec Holland
9541,1933,4907,Ferret
9542,1933,4908,Bruno
9543,1934,2022,Cpl. Chuck Fedderson
9544,1934,554,Lt. Walter Russel
9545,1934,4909,American Admiral
9546,1934,2071,Lt. Joe Clemons
9547,1934,4672,Pvt. Forstman
9548,1935,2034,Cmdr. Rich Richardson
9549,1935,2708,Lt. Jim Bledsoe
9550,1935,1091,Yeoman 1st Class Mueller
9551,1935,4910,Ens. Gerald Cartwright
9552,1935,3,Quartermaster 1st Class Ruby
9553,1936,524,William Thacker
9554,1936,375,Anna Scott
9555,1936,4911,Tony
9556,1936,4912,Spike
9557,1936,4913,Martin
9558,1937,995,Jason Whitney
9559,1937,2958,Hannon Fuller
9560,1937,1024,Detective Larry McBain
9561,1937,2395,Douglas Hall
9562,1937,3397,Jane Fuller
9563,1938,66,Ethan Powell
9564,1938,900,Theo Caulder
9565,1938,779,Ben Hillard
9566,1938,3097,Lynn Powell
9567,1938,138,Dr. John Murray
9568,1939,4914,
9569,1939,4915,
9570,1939,4916,
9571,1939,4917,
9572,1939,4918,
9573,1940,1555,Prof. Lance Davidson
9574,1940,120,Ely Jackson
9575,1940,4920,Skye Davidson
9576,1940,197,Pete Kepler
9577,1940,4919,Blue Baxter
9578,1941,1494,Austin Powers
9579,1941,2414,Felicity Shagwell
9580,1941,3127,Basil Exposition
9581,1941,3128,Number Two
9582,1941,4013,Young Number Two
9583,1942,1855,Nicolo Bussotti 
9584,1942,4921,Georges Poussin 
9585,1942,4922,Kaspar Weiss 
9586,1942,3269,Frederick Pope 
9587,1942,4923,Anna Bussotti 
9588,1943,448,Kala
9589,1943,902,Professor Porter
9590,1943,767,Jane
9591,1943,665,Tarzan
9592,1943,2684,Clayton
9593,1944,100,Paul Brenner
9594,1944,143,Sara Sunhill
9595,1944,147,General Campbell
9596,1944,383,Colonel Kent
9597,1944,4924,Elisabeth Campbell
9598,1945,767,Mabel
9599,1945,4925,Phipps
9600,1945,3119,Gertrude
9601,1945,365,Lord Goring
9602,1945,108,Mrs Cheveley
9603,1946,1839,Max
9604,1946,4926,La ragazza
9605,1946,337,Danny
9606,1946,1060,Jelly Roll Morton
9607,1946,82,Novecento
9608,1947,4927,Lola
9609,1947,4928,Manni
9610,1947,4929,Vater
9611,1947,4930,Frau Hansen
9612,1947,4931,Herr Schuster
9613,1948,4933,Julian Frankenstien McGrath
9614,1948,4934,Julian Frankenstien McGrath
9615,1948,1291,Layla Maloney
9616,1948,411,Sonny Koufax
9617,1948,4932,Kevin Gerrity
9618,1949,4935,Pierre Brochant
9619,1949,4936,François Pignon
9620,1949,4937,Juste Leblanc
9621,1949,4938,Lucien Cheval
9622,1949,4939,Christine Brochant
9623,1950,2952,Schitz
9624,1950,4941,Farid
9625,1950,4942,Minoo
9626,1950,4940,Parvez
9627,1950,1096,Bettina
9628,1951,792,Ross Jennings
9629,1951,118,Dr. James Atherton
9630,1951,482,Delbert McClintock
9631,1951,1298,Molly Jennings
9632,1951,4943,Sheriff Parsons
9633,1952,4944,Ike Broflovski
9634,1952,3906,Stan Marsh
9635,1952,3907,Kyle Broflovski
9636,1952,1858,Liane Cartman
9637,1952,1146,Chef
9638,1953,447,Dr. Arliss Loveless
9639,1953,568,Rita Escobar
9640,1953,510,James West
9641,1953,806,Artemus Gordon
9642,1953,1490,Coleman
9643,1954,4946,Ruby
9644,1954,223,Dionna
9645,1954,4947,Joey T
9646,1954,709,Vinny
9647,1954,4945,Richie
9648,1955,982,Michèle Stalens
9649,1955,4948,Alex
9650,1955,4949,Hans
9651,1955,4950,Marion
9652,1955,4951,Julien
9653,1956,4952,Jim
9654,1956,4796,Oz
9655,1956,866,Kevin
9656,1956,4953,Stiflers Mom
9657,1956,4954,Nadia
9658,1957,4955,FBI Agent Whit Carver
9659,1957,656,Cheryl Lang
9660,1957,3095,Brooke Wolfe
9661,1957,357,Michael Faraday
9662,1957,853,Oliver Lang
9663,1958,4956,Isabelle
9664,1958,4957,Magali
9665,1958,4958,Gérald
9666,1958,4959,Étienne
9667,1958,4960,Rosine
9668,1959,424,Gonzo
9669,1959,3953,Kermit the Frog
9670,1959,4961,Pepe the Prawn
9671,1959,3954,Robin
9672,1959,4962,Dr. Phil Van Neuter
9673,1960,4967,Interviewee
9674,1960,4965,Joshua Josh Leonard
9675,1960,4966,Short Fisherman
9676,1960,4963,Heather Donahue
9677,1960,4964,Michael Mike Williams
9678,1961,856,Dr. William Harford
9679,1961,194,Alice Harford
9680,1961,4968,Nick Nightingale
9681,1961,4969,Victor Ziegler
9682,1961,4970,Helena Harford
9683,1962,63,Kelly Scott
9684,1962,555,Jack Wells
9685,1962,1397,Hector Cyr
9686,1962,3025,Sheriff Hank Keough
9687,1962,4971,Mrs. Delores Bickerman
9688,1963,1980,Slim
9689,1963,4973,Young Slim
9690,1963,1317,Young Mike
9691,1963,1137,Mike
9692,1963,4972,Rolands Mother
9693,1964,995,Valentino
9694,1964,568,Mary Carmen
9695,1964,1927,Gary * 
9696,1964,227,Veronica
9697,1964,4974,Coco
9698,1965,1861,Dr. Peter Venkman
9699,1965,802,Dr. Raymond Stantz
9700,1965,102,Dana Barrett
9701,1965,3292,Dr. Egon Spengler
9702,1965,1134,Louis Tully
9703,1966,1134,Louis Tully
9704,1966,3292,Dr. Egon Spengler
9705,1966,1861,Dr. Peter Venkman
9706,1966,802,Dr. Raymond Stantz
9707,1966,102,Dana Barrett
9708,1967,7,Amber Atkins
9709,1967,3303,Rebecca Becky Ann Leeman
9710,1967,1192,Annette Atkins
9711,1967,4975,Loretta
9712,1967,160,Gladys Leeman
9713,1968,536,Nell
9714,1968,403,Luke Sanderson
9715,1968,498,Mr. Dudley
9716,1968,438,Dr. David Marrow
9717,1968,1837,Theo
9718,1969,1150,Inspector Gadget
9719,1969,365,Sanford Scolex
9720,1969,4976,Brenda
9721,1969,1874,Penny
9722,1969,1357,Kramer
9723,1970,4977,Gabriel
9724,1970,4978,Mark
9725,1970,4979,Katherine
9726,1970,4980,Rich
9727,1970,4981,Genevieve
9728,1971,1459,Janice Higgins
9729,1971,575,Russell Franklin
9730,1971,1139,Tom Scoggins
9731,1971,1927,Carter Blake
9732,1971,769,Dr. Susan McAlester
9733,1972,459,Furious
9734,1972,1171,Bowler
9735,1972,261,Shoveler
9736,1972,3325,Blue Raja
9737,1972,4982,Invisible Boy
9738,1973,375,Maggie Carpenter
9739,1973,584,Ike Graham
9740,1973,656,Peggy Flemming
9741,1973,804,Fisher
9742,1973,1486,Ellie Graham
9743,1974,2842,Lawyer Jay Harrison
9744,1974,4985,Penny
9745,1974,4984,Blake Falls
9746,1974,4983,Francis Falls
9747,1975,1813,Johnny Clay
9748,1975,4986,Fay
9749,1975,4987,Val Cannon
9750,1975,4988,Marvin Unger
9751,1975,4989,Patrolman Randy Kennan
9752,1976,4990,Vinnie Rapallo
9753,1976,4991,Gloria Price
9754,1976,4992,Davey Gordon
9755,1976,4993,Albert
9756,1976,4994,Gangster
9757,1977,3861,Batiatus
9758,1977,3614,Gracchus
9759,1977,2337,Spartacus
9760,1977,2120,Crassus
9761,1977,4995,Varinia
9762,1978,2047,Prof. Humbert Humbert
9763,1978,1841,Charlotte Haze
9764,1978,4996,Lolita
9765,1978,4997,Richard T. Schiller
9766,1978,4998,John Farlow
9767,1979,1689,Barry Lyndon
9768,1979,4999,Lady Honoria Lyndon
9769,1979,2634,The Chevalier du Balibari
9770,1979,5000,Capt. Potzdorf
9771,1979,297,Lord Ludd
9772,1980,5003,Gilberte Doinel
9773,1980,5002,Julien Doinel
9774,1980,5001,Antoine Doinel
9775,1981,5004,Catherine
9776,1981,5005,Jules
9777,1981,5006,Jim
9778,1981,5007,Gilberte
9779,1981,5008,Albert
9780,1982,1385,Sylvia Pickel
9781,1982,114,Nick Deezy
9782,1982,5009,Eli Diamond
9783,1982,956,Burt Wilder
9784,1982,5010,Juan
9785,1983,5012,April
9786,1983,5011,Jerry
9787,1983,31,Allie Fox
9788,1983,903,Mother
9789,1983,2756,Charlie
9790,1984,380,Chandler Jarrell
9791,1984,5013,The Golden Child
9792,1984,1382,Sardo Numspa
9793,1984,5014,Kee Nang
9794,1984,3369,The Old Man
9795,1985,3456,Nora
9796,1985,5015,Laurie
9797,1985,3278,Blanche
9798,1985,710,Kate
9799,1985,2471,Eugene Morris Jerome
9800,1986,22,Lenny Magrath
9801,1986,534,Meg Magrath
9802,1986,1848,Babe Magrath
9803,1986,1179,Doc Porter
9804,1986,2878,Chick Boyle
9805,1987,1731,Albert
9806,1987,755,Celie Johnson
9807,1987,4335,Sofia
9808,1987,730,Shug Avery
9809,1987,5016,Harpo Johnson
9810,1988,3960,Joe Collins
9811,1988,845,Losado
9812,1988,138,Captain Stemkowski
9813,1988,584,Eddie Jillette
9814,1988,976,Michel Duval
9815,1989,27,Mendoza
9816,1989,574,Gabriel
9817,1989,5017,Altamirano
9818,1989,887,Felipe
9819,1989,1663,Carlotta
9820,1990,5020,Audrey II
9821,1990,5019,Mushnik
9822,1990,21,Orin Scrivello D.D.S.
9823,1990,1134,Seymour Krelborn
9824,1990,5018,Audrey
9825,1991,5021,Seymour Krelborn
9826,1991,5022,Audrey Fulquard
9827,1991,5023,Gravis Mushnick
9828,1991,5024,Fouch
9829,1991,5025,Winifred Krelborn
9830,1992,5026,Allan Quatermain
9831,1992,74,Jesse Huston
9832,1992,171,Umslopogaas
9833,1992,2775,Agon
9834,1992,5027,Swarma
9835,1993,5028,Isabel Harding
9836,1993,1203,Joaquin Manero
9837,1993,5029,Sergeant Greenbaum
9838,1993,1714,Alex Sternbergen
9839,1993,357,Turner Kendall
9840,1994,664,Sally White
9841,1994,503,Bea
9842,1994,271,Burglar
9843,1994,5030,Burglar
9844,1994,5031,Guess That Tune Host
9845,1995,3217,Robin Stormy Weathers
9846,1995,918,Jo Ann
9847,1995,535,Douglas Benoit
9848,1995,749,Craig Duncan
9849,1995,3400,Larry
9850,1996,5032,Atkins
9851,1996,158,Stanislav Korzenowski
9852,1996,409,Michael
9853,1996,1551,Lauren
9854,1996,1903,Sandy
9855,1997,161,Terry Lambert
9856,1997,1299,Denise
9857,1997,529,Sylvia Wentworth
9858,1997,2661,Collin Wentworth
9859,1997,5033,Det. Quirke
9860,1998,5034,Peter
9861,1998,5035,Rachel 
9862,1998,5036,Willie 
9863,1998,5037,Goldi Lox
9864,1998,5038,Judith MaMa Baer
9865,1999,4084,Smittie
9866,1999,1225,Bu Montgomery
9867,1999,5039,Patti Rasnick
9868,1999,686,Jeanette Rasnick
9869,1999,54,Joe Rasnick
9870,2000,534,Frances Farmer
9871,2000,1179,Harry York
9872,2000,5040,Lillian Farmer
9873,2000,5041,Ernest Farmer
9874,2000,5042,Dick Steele
9875,2001,1382,Raymond Brock
9876,2001,5043,Villon
9877,2001,5044,Dauncey
9878,2001,416,Susan
9879,2001,185,Lazar
9880,2002,7,Betsy Jobs
9881,2002,3996,Arlene Lorenzo
9882,2002,1867,Dick
9883,2002,4316,Bob Woodward
9884,2002,1684,Carl Bernstein
9885,2003,5045,Hogarth Hughes
9886,2003,106,Dean McCoppin
9887,2003,1879,Annie Hughes
9888,2003,5046,The Iron Giant
9889,2003,1264,Foreman Marv Loach
9890,2004,3351,Anna Crowe
9891,2004,1095,Lynn Sear
9892,2004,3443,Tommy Tammisimo
9893,2004,142,Malcolm Crowe
9894,2004,1982,Cole Sear
9895,2005,46,Thomas Crown
9896,2005,98,Catherine Banning
9897,2005,268,Michael McCann
9898,2005,2409,Andrew Wallace
9899,2005,2274,Detective Paretti
9900,2006,2766,Thomas Crown
9901,2006,363,Vicki Anderson
9902,2006,5047,Eddy Malone
9903,2006,2468,Erwin
9904,2006,5048,Sandy
9905,2007,5052,Hartley Cole
9906,2007,3042,Joan Cole
9907,2007,5051,Mary
9908,2007,5049,Sebastian Cole
9909,2007,5050,Hank
9910,2008,5053,Beppo
9911,2008,5054,Pitou
9912,2008,5055,Passerby
9913,2008,5056,Boy #2
9914,2008,5057,Rachel
9915,2009,1679,Leo Handler
9916,2009,196,Willie Gutierrez
9917,2009,2287,Erica Soltz
9918,2009,1307,Frank Olchin
9919,2009,200,Val Handler
9920,2010,5059,Dave
9921,2010,5058,Carol
9922,2010,2414,Daisy
9923,2010,380,Kit Ramsey
9924,2010,21,Bowfinger
9925,2011,872,Alice Marano
9926,2011,1405,Darlene Davis
9927,2011,555,Hank Greene
9928,2011,3125,Yon Greene
9929,2011,1668,Roy Knox
9930,2012,3083,Jam
9931,2012,5061,Trip
9932,2012,5062,Mrs. Bruce
9933,2012,439,Hawk
9934,2012,5060,Lex
9935,2013,1015,Lila
9936,2013,5063,Maggie
9937,2013,5064,Kim
9938,2013,5065,Frances
9939,2013,5066,Carla
9940,2014,5067,Ari
9941,2014,5068,Betty
9942,2014,5069,Joe
9943,2014,5070,Peter
9944,2014,5071,Alex
9945,2015,1091,Max Corkle
9946,2015,3010,Betty Logan
9947,2015,4443,Tony Abbott
9948,2015,896,Joe Pendleton
9949,2015,2047,Mr. Jordan
9950,2016,2167,Dr. Erasmus Craven
9951,2016,2063,Dr. Adolphus Bedlo
9952,2016,2931,Dr. Scarabus
9953,2016,4874,Lenore Craven
9954,2016,5072,Estelle Craven
9955,2017,2167,Dr. Warren Chapin
9956,2017,5073,Mrs. Martha Ryerson Higgins
9957,2017,5074,David Morris
9958,2017,5075,Isabel Stevens Chapin
9959,2017,5076,Lucy Stevens
9960,2018,5080,Doctor Charles Leon
9961,2018,5079,Catherine Medina
9962,2018,5078,Francis Barnard
9963,2018,2167,Nicholas Medina
9964,2018,5077,Elizabeth Barnard Medina
9965,2019,2167,Verden Fell
9966,2019,5081,The Lady Rowena Trevanion
9967,2019,5082,Christopher Gough
9968,2019,5083,Lord Trevanion
9969,2019,5084,Kenrick
9970,2020,2167,Prince Prospero
9971,2020,4874,Juliana
9972,2020,5085,Francesca
9973,2020,5086,Gino
9974,2020,5087,Ludovico
9975,2021,5089,Pfister
9976,2021,152,Charles
9977,2021,1646,Aunt Kate
9978,2021,5088,Vickie Pearle
9979,2021,2433,Larry Abbot
9980,2022,630,Our Girl
9981,2022,76,Dick Morrison
9982,2022,5090,Dr. Vinny Donatti
9983,2022,4382,Cressner
9984,2022,5091,Johnny Norris
9985,2023,2451,
9986,2023,2450,Brother
9987,2023,557,Prosecutor
9988,2023,1002,Announcer
9989,2023,2448,Gumby
9990,2024,1586,Richard Thorn
9991,2024,1730,Ann Thorn
9992,2024,5092,Damien Thorn
9993,2024,5093,Paul Buher
9994,2024,5094,Charles Warren
9995,2025,185,Damien Thorn
9996,2025,5095,DeCarlo
9997,2025,5096,Harvey Dean
9998,2025,5097,Kate Reynolds
9999,2025,5098,Peter Reynolds
10000,2026,5100,Roger Murdock
10001,2026,56,Dr. Rumack
10002,2026,1248,Steve McCroskey
10003,2026,5091,Ted Striker
10004,2026,5099,Elaine Dickinson
10005,2027,5091,Ted Striker
10006,2027,5099,Elaine Dickinson
10007,2027,1248,Steve McCroskey
10008,2027,2033,The Judge
10009,2027,2317,The Sarge
10010,2028,2387,Andy McDermott
10011,2028,745,Serafine Pigot
10012,2028,5101,Brad
10013,2028,5102,Chris
10014,2028,412,Amy Finch
10015,2029,1869,Pig in a Poke Host - Kent
10016,2029,5104,Rusty Griswold
10017,2029,5103,Audrey Griswold
10018,2029,908,Clark Griswold
10019,2029,3067,Ellen Griswold
10020,2030,908,Clark Griswold
10021,2030,3067,Ellen Griswold
10022,2030,5105,Aunt Edna
10023,2030,1170,Cousin Eddie
10024,2030,4055,Rusty Griswold
10025,2031,908,Andy Farmer
10026,2031,5106,Elizabeth Farmer
10027,2031,5107,Sheriff Ledbetter
10028,2031,5108,Michael Sinclair
10029,2031,5109,Bud Culbertson
10030,2032,4650,Billy
10031,2032,1555,Paul
10032,2032,1143,MacMillan
10033,2032,918,Susan
10034,2032,1,Josh
10035,2033,5110,Junior
10036,2033,2964,Ben
10037,2033,1091,Big Ben
10038,2033,5111,Mr. Peabody
10039,2033,60,Flo
10040,2034,5112,Lawanda Dumore
10041,2034,1091,Big Ben Healy
10042,2034,60,Annie Young
10043,2034,2964,Ben Healy
10044,2034,5110,Junior Healy
10045,2035,5113,Nemo
10046,2035,2361,Flip
10047,2035,3951,Professor Genius
10048,2035,151,Icarus
10049,2035,5114,Princess Camille
10050,2036,691,Oscar Hopkins
10051,2036,3119,Lucinda Leplastrier
10052,2036,126,Reverend Dennis Hasset
10053,2036,80,Hugh Stratton
10054,2036,3126,Mr. Jeffries
10055,2037,1203,Carlos
10056,2037,1010,Nick Frescia
10057,2037,752,Hal Maguire
10058,2037,208,Dale McKussic
10059,2037,137,Jo Ann Vallenari
10060,2038,375,Darby Shaw
10061,2038,565,Gray Grantham
10062,2038,1179,Thomas Callahan
10063,2038,1555,Gavin Verheek
10064,2038,665,Fletcher Coal
10065,2039,5115,Ralphie
10066,2039,5116,Mother Parker
10067,2039,749,The Old Man Parker
10068,2039,5117,Flick
10069,2039,5118,Ralphie as an Adult
10070,2040,5119,Philip Cromwell
10071,2040,2892,Vito Graziosi
10072,2040,1307,Frank Vitale
10073,2040,524,Michael Felgate
10074,2040,724,Gina Vitale
10075,2041,903,Mrs. Tingle
10076,2041,5120,Jo Lynn Jordan
10077,2041,3841,Leigh Ann Watson
10078,2041,5121,Coach Wenchell
10079,2041,5122,Luke Churner
10080,2042,41,Luc
10081,2042,5123,Romeo
10082,2042,5124,Erin
10083,2042,3196,SETH
10084,2042,669,Dylan Cotner
10085,2043,2466,Dr. Christopher Gregor
10086,2043,5125,Colonel Perry
10087,2043,601,Andrew Scott
10088,2043,41,Luc Deveraux
10089,2043,1886,Veronica Roberts
10090,2044,5126,Seth Winnick
10091,2044,193,Chelsea Turner
10092,2044,3262,Larry Garnett
10093,2044,5127,Holly Garnett
10094,2044,5128,Marty Mark
10095,2045,5129,Mima Kirigoe
10096,2045,5130,Rumi
10097,2045,5131,Tadokoro
10098,2045,5132,Uchida
10099,2045,5133,Tejima
10100,2046,5138,Officer #1
10101,2046,5136,Esperanza Batista
10102,2046,5137,G.G.
10103,2046,5134,Ray-Ray
10104,2046,5135,Minister
10105,2047,2991,Chappy
10106,2047,5139,Doug
10107,2047,3533,Minister of Defense
10108,2047,5140,Ted
10109,2047,1301,Reggie
10110,2048,2991,Chappy
10111,2048,5141,Cooper
10112,2048,4244,Stillmore
10113,2048,5142,Vardovsky
10114,2048,5143,Valeri
10115,2049,2514,Mr. Wabash
10116,2049,607,Joubert
10117,2049,363,Kathy Hale
10118,2049,499,Turner
10119,2049,2262,Higgins
10120,2050,583,Dr. Robert Campbell
10121,2050,520,Dr. Rae Crane
10122,2050,5144,Dr. Miguel Ornega
10123,2050,5145,Tanaki
10124,2050,5146,Jahausa
10125,2051,2633,Melchisidek
10126,2051,83,Ahmed Ibn Fahdlan
10127,2051,3323,Queen Weilew
10128,2051,5147,Herger - Joyous
10129,2051,5148,Buliwyf - Leader
10130,2052,372,Commander Spencer Armacost
